customer_id;client_name;email_address;phone_number;registration_date;date_of_birth;sex;address;city;state;customer_category
974;Aimee Sikorsky;asikorskyr1@ed.gov;991-756-6688;2015-10-24;1983-03-29;Female;35376 Fulton Circle;Liulimiao;;new
975;Mohammed Leinthall;mleinthallr2@1und1.de;636-939-5324;2013-02-28;1997-10-14;Male;0308 Brentwood Drive;Jardia;Setúbal;new
976;Gwenore Bolle;gboller3@cbc.ca;628-747-7138;2020-04-27;1960-12-13;Female;3 Superior Place;Uppsala;Uppsala;VIP
977;Vite Bohlens;vbohlensr4@sina.com.cn;155-290-1794;2021-09-26;2005-04-20;Male;487 Main Crossing;Berlin;Berlin;new
978;Bevan Lissimore;blissimorer5@nba.com;239-331-5554;2018-02-25;1978-06-24;Male;05 Morrow Way;Fria;;new
979;Bobbee Kewish;bkewishr6@ox.ac.uk;151-787-0453;2011-07-25;1981-04-27;Female;301 Anderson Hill;Noebesa;;VIP
980;Verina Shakeshaft;vshakeshaftr7@patch.com;189-304-4535;2014-10-10;1966-03-03;Female;276 Ridgeview Street;Narva-Jõesuu;;VIP
981;Blondie Allcott;ballcottr8@wikimedia.org;879-658-1675;2011-06-14;1975-04-20;Female;9 Hintze Pass;Sagara;;VIP
982;Art Felder;afelderr9@elpais.com;276-770-5916;2020-09-18;1956-03-23;Male;98 Mallory Junction;Serpukhov;;regular
983;Melamie Antognelli;mantognellira@boston.com;159-807-8663;2010-11-27;1973-10-26;Female;80 Hanover Pass;Oelui;;new
984;Dorolice Brighty;dbrightyrb@pbs.org;582-739-0399;2011-04-11;1993-10-25;Female;50 Fremont Crossing;Mehmand Chak;;VIP
985;Lilia Durram;ldurramrc@webs.com;244-695-9265;2016-11-09;1998-04-07;Female;77 Forest Alley;Pisarzowice;;new
986;Merla Dunnion;mdunnionrd@icio.us;117-427-1061;2011-09-22;1983-12-05;Female;127 New Castle Point;Zhangbei;;VIP
987;Donall O'Logan;dologanre@blogtalkradio.com;826-321-1600;2015-06-27;1987-04-18;Male;204 Rockefeller Junction;La Courneuve;Île-de-France;new
988;Catriona Algore;calgorerf@columbia.edu;455-145-1431;2018-02-25;1962-07-19;Female;20 Sunfield Avenue;Ufa;;new
989;Calla Ropkins;cropkinsrg@dropbox.com;703-567-9652;2012-06-07;1960-01-02;Female;097 Continental Point;Bautista;;regular
990;Lammond Cannop;lcannoprh@guardian.co.uk;783-527-1675;2021-02-14;1950-03-10;Male;12 Granby Avenue;Westonaria;;regular
991;Skelly Seers;sseersri@techcrunch.com;606-198-6014;2020-04-12;1980-08-27;Male;6974 Alpine Avenue;Dzvinogrud;;regular
992;Deloris Bougourd;dbougourdrj@whitehouse.gov;300-494-2040;2011-11-06;1981-06-05;Genderqueer;9 Commercial Park;Choushui;;VIP
993;Bryn Wadeson;bwadesonrk@jalbum.net;210-965-3893;2021-01-10;1977-09-20;Female;7 Lakewood Gardens Terrace;Vilar do Pinheiro;Porto;VIP
994;Federico Smye;fsmyerl@discuz.net;726-373-2032;2019-08-02;1957-04-26;Male;110 Ronald Regan Road;Karangkeng;;VIP
995;Liva Sollner;lsollnerrm@sphinn.com;456-247-8479;2020-09-01;1999-06-22;Female;99 Carey Way;Jijiga;;regular
996;Doralia Strapp;dstrapprn@google.cn;638-664-1281;2019-12-22;1995-09-17;Female;200 Loftsgordon Circle;Paris 17;Île-de-France;regular
997;Gran Putland;gputlandro@foxnews.com;349-393-4818;2011-02-16;1969-12-08;Male;6692 Sherman Road;Zorgo;;new
998;Danila Issard;dissardrp@rediff.com;974-675-2181;2013-08-16;1994-08-27;Genderqueer;7641 Porter Pass;Tubod;;new
999;Goober Tanton;gtantonrq@discovery.com;979-634-0457;2014-10-30;1979-03-10;Male;589 Rusk Way;Daming;;new
1000;Janka Provest;jprovestrr@de.vu;730-313-7990;2017-11-03;2003-03-14;Female;55640 Farwell Avenue;Songping;;regular
